load_zone,TIMEPOINT,zone_demand_mw
Hainan,2040.12.19.20,7807.674316945663
Hebei,2040.12.19.20,77373.74891012418
Heilongjiang,2040.12.19.20,16069.474936570872
Henan,2040.12.19.20,67691.07856990327
Hubei,2040.12.19.20,36694.62474506172
Hunan,2040.12.19.20,49035.01434554371
Jiangsu,2040.12.19.20,124536.86708824104
Jiangxi,2040.12.19.20,38840.20500475468
Jilin,2040.12.19.20,15159.68715833387
Liaoning,2040.12.19.20,48421.85477223432
Ningxia,2040.12.19.20,24689.50119279868
Qinghai,2040.12.19.20,17870.17851945473
Shaanxi,2040.12.19.20,47023.099935110695
Shandong,2040.12.19.20,190849.0178983601
Shanghai,2040.12.19.20,42520.48966725121
Shanxi,2040.12.19.20,57159.529702143685
Sichuan,2040.12.19.20,51988.45727592996
Tianjin,2040.12.19.20,19327.70246035341
Tibet,2040.12.19.20,2292.845656427693
West_Inner_Mongolia,2040.12.19.20,54319.18054484526
Xinjiang,2040.12.19.20,89936.64479759154
Yunnan,2040.12.19.20,38232.88208959531
Zhejiang,2040.12.19.20,151560.8572895642
Anhui,2045.01.23.00,54482.70141256022
Beijing,2045.01.23.00,30407.314088393163
Chongqing,2045.01.23.00,20355.15994243465
East_Inner_Mongolia,2045.01.23.00,15514.95109943584
Fujian,2045.01.23.00,65852.209431936
Gansu,2045.01.23.00,38293.39125588272
Guangdong,2045.01.23.00,154014.28856749754
Guangxi,2045.01.23.00,30517.32247293139
Guizhou,2045.01.23.00,22289.39644078484
Hainan,2045.01.23.00,8534.023280771591
Hebei,2045.01.23.00,87850.73839288058
Heilongjiang,2045.01.23.00,12805.233141431729
Henan,2045.01.23.00,74282.78276216106
Hubei,2045.01.23.00,37913.88360903717
Hunan,2045.01.23.00,51019.2026032587
Jiangsu,2045.01.23.00,111033.75378147386
Jiangxi,2045.01.23.00,33222.659359915044
Jilin,2045.01.23.00,10872.645952181669
Liaoning,2045.01.23.00,45966.99245518576
Ningxia,2045.01.23.00,25643.88340311664
Qinghai,2045.01.23.00,19068.674159527556
Shaanxi,2045.01.23.00,46782.563717113226
Shandong,2045.01.23.00,173796.38558200706
Shanghai,2045.01.23.00,41207.58728157046
Shanxi,2045.01.23.00,53553.54104418824
Sichuan,2045.01.23.00,42607.01760154231
Tianjin,2045.01.23.00,15363.636210870984
Tibet,2045.01.23.00,1737.5224372277664
West_Inner_Mongolia,2045.01.23.00,48778.61470462901
Xinjiang,2045.01.23.00,86076.21336246599
Yunnan,2045.01.23.00,30585.40499327029
Zhejiang,2045.01.23.00,136238.11021826768
Anhui,2045.01.23.04,46724.08024686612
Beijing,2045.01.23.04,26556.255154412585
Chongqing,2045.01.23.04,16416.96707783141
East_Inner_Mongolia,2045.01.23.04,14977.124050853725
Fujian,2045.01.23.04,59740.7472551998
Gansu,2045.01.23.04,36404.33644228953
Guangdong,2045.01.23.04,120898.70787063173
Guangxi,2045.01.23.04,25994.73533804389
Guizhou,2045.01.23.04,19562.809788097296
Hainan,2045.01.23.04,4591.928817286592
Hebei,2045.01.23.04,76510.35662543087
Heilongjiang,2045.01.23.04,12059.304189125089
Henan,2045.01.23.04,66748.10418935378
Hubei,2045.01.23.04,34204.15642504173
Hunan,2045.01.23.04,39125.3391999895
Jiangsu,2045.01.23.04,102116.01705826524
Jiangxi,2045.01.23.04,29898.516310325034
Jilin,2045.01.23.04,10262.049953456371
Liaoning,2045.01.23.04,42642.24623627452
Ningxia,2045.01.23.04,24725.79158893868
Qinghai,2045.01.23.04,18770.09722024905
Shaanxi,2045.01.23.04,39269.62918614068
Shandong,2045.01.23.04,159313.35345017313
Shanghai,2045.01.23.04,35880.600741377886
Shanxi,2045.01.23.04,50748.43779155472
Sichuan,2045.01.23.04,35437.50015137263
Tianjin,2045.01.23.04,14618.918856832715
Tibet,2045.01.23.04,1473.2411780094608
West_Inner_Mongolia,2045.01.23.04,47274.0604279917
Xinjiang,2045.01.23.04,81498.25176874644
Yunnan,2045.01.23.04,27918.129681760005
Zhejiang,2045.01.23.04,118883.12337789637
Anhui,2045.01.23.08,49163.50437135136
Beijing,2045.01.23.08,36005.889370989404
Chongqing,2045.01.23.08,17022.443403773108
East_Inner_Mongolia,2045.01.23.08,17179.95729908604
Fujian,2045.01.23.08,62262.05860018565
Gansu,2045.01.23.08,39662.94026420866
Guangdong,2045.01.23.08,147627.91450160628
Guangxi,2045.01.23.08,29486.63740177514
Guizhou,2045.01.23.08,25907.617324800834
Hainan,2045.01.23.08,6915.082202015945
Hebei,2045.01.23.08,89579.69831416389
Heilongjiang,2045.01.23.08,17362.953605595663
Henan,2045.01.23.08,68972.55687696884
Hubei,2045.01.23.08,34375.154938098174
Hunan,2045.01.23.08,41947.15956183754
Jiangsu,2045.01.23.08,112014.23518138492
Jiangxi,2045.01.23.08,29930.044377541777
Jilin,2045.01.23.08,13115.75260937536
Liaoning,2045.01.23.08,46015.55522760899
Ningxia,2045.01.23.08,24841.69981504109
Qinghai,2045.01.23.08,19170.883273463645
Shaanxi,2045.01.23.08,42403.29222667365
Shandong,2045.01.23.08,173796.38558200706
Shanghai,2045.01.23.08,44933.70128332006
Shanxi,2045.01.23.08,53815.33423846764
Sichuan,2045.01.23.08,36751.57304961479
Tianjin,2045.01.23.08,19820.13961345052
Tibet,2045.01.23.08,1788.0499595220974
West_Inner_Mongolia,2045.01.23.08,48919.11947215496
Xinjiang,2045.01.23.08,83477.68736637529
Yunnan,2045.01.23.08,33484.503316246926
Zhejiang,2045.01.23.08,150042.94352379788
Anhui,2045.01.23.12,58100.44218165091
Beijing,2045.01.23.12,45039.32817196316
Chongqing,2045.01.23.12,21336.79661886564
East_Inner_Mongolia,2045.01.23.12,18033.089571354674
Fujian,2045.01.23.12,74405.48823416467
Gansu,2045.01.23.12,42157.07104731444
Guangdong,2045.01.23.12,172035.24160016212
Guangxi,2045.01.23.12,35770.89038015706
Guizhou,2045.01.23.12,29785.16110494844
Hainan,2045.01.23.12,7526.446503503668
Hebei,2045.01.23.12,112254.12999987874
Heilongjiang,2045.01.23.12,16172.04710233182
Henan,2045.01.23.12,94646.73000649353
Hubei,2045.01.23.12,40457.835458206486
Hunan,2045.01.23.12,61144.9972804872
Jiangsu,2045.01.23.12,136043.40581626716
Jiangxi,2045.01.23.12,35890.30153105653
Jilin,2045.01.23.12,13868.260230559985
Liaoning,2045.01.23.12,48258.39742720889
Ningxia,2045.01.23.12,25143.396243346742
Qinghai,2045.01.23.12,18919.795642724897
Shaanxi,2045.01.23.12,53966.08737700858
Shandong,2045.01.23.12,202762.4498456749
Shanghai,2045.01.23.12,55261.07528539707
Shanxi,2045.01.23.12,60615.22782705137
Sichuan,2045.01.23.12,52347.8588509028
Tianjin,2045.01.23.12,20668.21326514305
Tibet,2045.01.23.12,2465.144848304697
West_Inner_Mongolia,2045.01.23.12,50844.43036188075
Xinjiang,2045.01.23.12,88639.81099250243
Yunnan,2045.01.23.12,38118.92559983868
Zhejiang,2045.01.23.12,162540.7183335474
Anhui,2045.01.23.16,59322.75005005796
Beijing,2045.01.23.16,44623.132778360334
Chongqing,2045.01.23.16,22795.26184302435
East_Inner_Mongolia,2045.01.23.16,17766.799468804238
Fujian,2045.01.23.16,84072.76315300386
Gansu,2045.01.23.16,40525.472699374346
Guangdong,2045.01.23.16,213572.67500671087
Guangxi,2045.01.23.16,37346.27234904291
Guizhou,2045.01.23.16,27648.04240369022
Hainan,2045.01.23.16,7322.234824763053
Hebei,2045.01.23.16,111298.38494449452
Heilongjiang,2045.01.23.16,20873.694673869937
Henan,2045.01.23.16,94040.73021135258
Hubei,2045.01.23.16,47023.33640583752
Hunan,2045.01.23.16,57856.19500079064
Jiangsu,2045.01.23.16,141745.02113380993
Jiangxi,2045.01.23.16,39221.33128707208
Jilin,2045.01.23.16,15220.853537149304
Liaoning,2045.01.23.16,49825.69711136701
Ningxia,2045.01.23.16,25556.42540164953
Qinghai,2045.01.23.16,19494.67045263555
Shaanxi,2045.01.23.16,54574.8888767933
Shandong,2045.01.23.16,202762.4498456749
Shanghai,2045.01.23.16,54574.59222238698
Shanxi,2045.01.23.16,58863.21863143192
Sichuan,2045.01.23.16,53417.40198549703
Tianjin,2045.01.23.16,20990.28356259251
Tibet,2045.01.23.16,2370.331584908362
West_Inner_Mongolia,2045.01.23.16,50855.9155065189
Xinjiang,2045.01.23.16,87927.31578169695
Yunnan,2045.01.23.16,36379.844745483744
Zhejiang,2045.01.23.16,190718.42736187443
Anhui,2045.01.23.20,62223.80461255416
Beijing,2045.01.23.20,43793.25002753825
Chongqing,2045.01.23.20,20854.53839638766
East_Inner_Mongolia,2045.01.23.20,18500.22678233957
Fujian,2045.01.23.20,73057.45151900679
Gansu,2045.01.23.20,41438.75047098734
Guangdong,2045.01.23.20,172454.89645325916
Guangxi,2045.01.23.20,36884.07996641673
Guizhou,2045.01.23.20,33295.97678071382
Hainan,2045.01.23.20,8693.794561594206
Hebei,2045.01.23.20,75403.86117230024
Heilongjiang,2045.01.23.20,14903.09227523678
Henan,2045.01.23.20,94714.3917004961
Hubei,2045.01.23.20,39657.54167539753
Hunan,2045.01.23.20,52724.11721659683
Jiangsu,2045.01.23.20,127921.7238772198
Jiangxi,2045.01.23.20,41308.14302726653
Jilin,2045.01.23.20,14147.014822488483
Liaoning,2045.01.23.20,48783.067644070565
Ningxia,2045.01.23.20,27274.278601625007
Qinghai,2045.01.23.20,19330.45979828676
Shaanxi,2045.01.23.20,52996.147661168914
Shandong,2045.01.23.20,202762.4498456749
Shanghai,2045.01.23.20,50462.05837342212
Shanxi,2045.01.23.20,61514.14192863884
Sichuan,2045.01.23.20,48699.03577481362
Tianjin,2045.01.23.20,19274.268263529048
Tibet,2045.01.23.20,2465.144848304697
West_Inner_Mongolia,2045.01.23.20,51991.30944699855
Xinjiang,2045.01.23.20,89729.87061458919
Yunnan,2045.01.23.20,37830.2825033428
Zhejiang,2045.01.23.20,155663.6732832109
Anhui,2045.02.05.00,48599.15984783086
Beijing,2045.02.05.00,26490.681267154807
Chongqing,2045.02.05.00,17889.456704625394
East_Inner_Mongolia,2045.02.05.00,15380.95174863793
Fujian,2045.02.05.00,53975.94157691016
Gansu,2045.02.05.00,35642.870978440864
Guangdong,2045.02.05.00,120562.9414873512
Guangxi,2045.02.05.00,26593.66625147424
Guizhou,2045.02.05.00,21411.40142324537
Hainan,2045.02.05.00,7820.068337446703
Hebei,2045.02.05.00,75555.2688559542
Heilongjiang,2045.02.05.00,11996.110819649224
Henan,2045.02.05.00,68447.958828073
Hubei,2045.02.05.00,33538.68108704271
Hunan,2045.02.05.00,47566.77318050241
Jiangsu,2045.02.05.00,93082.05878031669
Jiangxi,2045.02.05.00,29142.84397028496
Jilin,2045.02.05.00,10058.793454723704
Liaoning,2045.02.05.00,41787.49097392112
Ningxia,2045.02.05.00,23453.801162974472
Qinghai,2045.02.05.00,19749.698129306093
Shaanxi,2045.02.05.00,41308.8819283774
Shandong,2045.02.05.00,110071.0442019378
Shanghai,2045.02.05.00,35518.3338377989
Shanxi,2045.02.05.00,49029.444569190106
Sichuan,2045.02.05.00,36978.09247258904
Tianjin,2045.02.05.00,11139.721547795189
Tibet,2045.02.05.00,1202.3034545003618
West_Inner_Mongolia,2045.02.05.00,48357.324624178094
Xinjiang,2045.02.05.00,85342.08250405217
Yunnan,2045.02.05.00,21272.541666297824
Zhejiang,2045.02.05.00,108562.79711368236
Anhui,2045.02.05.04,41678.38572267736
Beijing,2045.02.05.04,23135.660361026592
Chongqing,2045.02.05.04,14428.313149159443
East_Inner_Mongolia,2045.02.05.04,14847.76979634383
Fujian,2045.02.05.04,48966.66506519546
Gansu,2045.02.05.04,33884.56923784407
Guangdong,2045.02.05.04,104970.35186313852
Guangxi,2045.02.05.04,22652.5546645272
Guizhou,2045.02.05.04,18792.21692830959
Hainan,2045.02.05.04,4179.181288898429
Hebei,2045.02.05.04,65802.07145425538
Heilongjiang,2045.02.05.04,11297.31476871473
Henan,2045.02.05.04,61505.120263833625
Hubei,2045.02.05.04,30257.050581873456
Hunan,2045.02.05.04,36477.75819240383
Jiangsu,2045.02.05.04,85606.12227631308
Jiangxi,2045.02.05.04,26226.91296896078
Jilin,2045.02.05.04,9493.90252777685
Liaoning,2045.02.05.04,38765.0438789195
Ningxia,2045.02.05.04,22614.117784878366
Qinghai,2045.02.05.04,19440.457725056986
Shaanxi,2045.02.05.04,34674.98030392079
Shandong,2045.02.05.04,101381.22492283746
Shanghai,2045.02.05.04,30926.808374499164
Shanxi,2045.02.05.04,46461.31085132065
Sichuan,2045.02.05.04,30755.75881916361
Tianjin,2045.02.05.04,10780.375691414698
Tibet,2045.02.05.04,1137.7591607560137
West_Inner_Mongolia,2045.02.05.04,46865.76483333242
Xinjiang,2045.02.05.04,80803.16563760547
Yunnan,2045.02.05.04,19417.41745160221
Zhejiang,2045.02.05.04,102694.53781024009
Anhui,2045.02.05.08,43854.37845619858
Beijing,2045.02.05.08,31368.128636597798
Chongqing,2045.02.05.08,14960.445671388956
East_Inner_Mongolia,2045.02.05.08,17031.577628588748
Fujian,2045.02.05.08,51033.26473114368
Gansu,2045.02.05.08,36917.625130097
Guangdong,2045.02.05.08,115563.66480474873
Guangxi,2045.02.05.08,25695.497849342373
Guizhou,2045.02.05.08,24887.09804587841
Hainan,2045.02.05.08,6478.140166135239
Hebei,2045.02.05.08,77042.24589973157
Heilongjiang,2045.02.05.08,16265.843299646804
Henan,2045.02.05.08,63554.84485221141
Hubei,2045.02.05.08,30408.31613280282
Hunan,2045.02.05.08,39108.62818600843
Jiangsu,2045.02.05.08,93904.01808822976
Jiangxi,2045.02.05.08,26254.569339727164
Jilin,2045.02.05.08,12133.996369560564
Liaoning,2045.02.05.08,41831.63822203612
Ningxia,2045.02.05.08,22720.12701522706
Qinghai,2045.02.05.08,19855.557567381074
Shaanxi,2045.02.05.08,37441.996614478725
Shandong,2045.02.05.08,110071.0442019378
Shanghai,2045.02.05.08,38730.00843511986
Shanxi,2045.02.05.08,49269.12199996648
Sichuan,2045.02.05.08,31896.22609736841
Tianjin,2045.02.05.08,13475.469614268372
Tibet,2045.02.05.08,1237.2666949635836
West_Inner_Mongolia,2045.02.05.08,48496.61587108499
Xinjiang,2045.02.05.08,82765.718932186
Yunnan,2045.02.05.08,23288.901764537404
Zhejiang,2045.02.05.08,111325.80290791484
Anhui,2045.02.05.12,51826.22378610304
Beijing,2045.02.05.12,39238.00978424271
Chongqing,2045.02.05.12,18752.183747135557
East_Inner_Mongolia,2045.02.05.12,17877.341587298448
Fujian,2045.02.05.12,60986.65969926536
Gansu,2045.02.05.12,39239.1218326952
Guangdong,2045.02.05.12,134669.8086030101
Guangxi,2045.02.05.12,31171.77533753264
Guizhou,2045.02.05.12,28611.902638079384
Hainan,2045.02.05.12,7050.874302060422
Hebei,2045.02.05.12,96543.19505195752
Heilongjiang,2045.02.05.12,15150.186425947291
Henan,2045.02.05.12,76712.03425115142
Hubei,2045.02.05.12,35789.06490357543
Hunan,2045.02.05.12,48895.483831828846
Jiangsu,2045.02.05.12,108640.82485928287
Jiangxi,2045.02.05.12,31482.893820390163
Jilin,2045.02.05.12,12830.176374461718
Liaoning,2045.02.05.12,43870.55230753383
Ningxia,2045.02.05.12,22996.05745977272
Qinghai,2045.02.05.12,19595.50250536049
Shaanxi,2045.02.05.12,47651.91461591325
Shandong,2045.02.05.12,144830.3213183392
Shanghai,2045.02.05.12,47631.551610470255
Shanxi,2045.02.05.12,55494.574117519536
Sichuan,2045.02.05.12,45432.04557371792
Tianjin,2045.02.05.12,13475.469614268372
Tibet,2045.02.05.12,1706.6387411340206
West_Inner_Mongolia,2045.02.05.12,50405.29827744618
Xinjiang,2045.02.05.12,87883.81563043664
Yunnan,2045.02.05.12,26512.201935296056
Zhejiang,2045.02.05.12,120598.64694615122
Anhui,2045.02.05.16,52916.53564805785
Beijing,2045.02.05.16,38875.42270031739
Chongqing,2045.02.05.16,20033.97915276746
East_Inner_Mongolia,2045.02.05.16,17613.351381920304
Fujian,2045.02.05.16,61977.54233617459
Gansu,2045.02.05.16,37720.45639348873
Guangdong,2045.02.05.16,146524.6483429493
Guangxi,2045.02.05.16,32544.608176541948
Guizhou,2045.02.05.16,26558.96655057245
Hainan,2045.02.05.16,6859.566109386749
Hebei,2045.02.05.16,95721.21477281916
Heilongjiang,2045.02.05.16,19554.75170164667
Henan,2045.02.05.16,76153.63502579278
Hubei,2045.02.05.16,37428.73951988218
Hunan,2045.02.05.16,47857.20208453032
Jiangsu,2045.02.05.16,110716.92546803372
Jiangxi,2045.02.05.16,32737.91703562485
Jilin,2045.02.05.16,13452.27707945087
Liaoning,2045.02.05.16,45295.34687144915
Ningxia,2045.02.05.16,23373.81240972268
Qinghai,2045.02.05.16,20190.908564189333
Shaanxi,2045.02.05.16,48189.48476064378
Shandong,2045.02.05.16,144830.3213183392
Shanghai,2045.02.05.16,47039.84663698658
Shanxi,2045.02.05.16,53890.57117277877
Sichuan,2045.02.05.16,46360.28855968731
Tianjin,2045.02.05.16,13475.469614268372
Tibet,2045.02.05.16,1611.8254777376862
West_Inner_Mongolia,2045.02.05.16,50416.6842339413
Xinjiang,2045.02.05.16,87177.39715093074
Yunnan,2045.02.05.16,25302.64888184282
Zhejiang,2045.02.05.16,130060.36737922885
Anhui,2045.02.05.20,55504.30772863935
Beijing,2045.02.05.20,38152.43349416297
Chongqing,2045.02.05.20,18328.343426014388
East_Inner_Mongolia,2045.02.05.20,18340.444232264632
Fujian,2045.02.05.20,59881.73774522835
Gansu,2045.02.05.20,38570.520621301854
Guangdong,2045.02.05.20,134998.31593987887
Guangxi,2045.02.05.20,32141.840531991205
Guizhou,2045.02.05.20,29112.090735254467
Hainan,2045.02.05.20,7538.577728711117
Hebei,2045.02.05.20,64850.43960012528
Heilongjiang,2045.02.05.20,13961.412848755506
Henan,2045.02.05.20,73274.27851523882
Hubei,2045.02.05.20,35081.12376802266
Hunan,2045.02.05.20,49156.31756839309
Jiangsu,2045.02.05.20,107239.61873636708
Jiangxi,2045.02.05.20,32901.51488958092
Jilin,2045.02.05.20,13088.065287520682
Liaoning,2045.02.05.20,44347.51741770584
Ningxia,2045.02.05.20,24944.95460078668
Qinghai,2045.02.05.20,20020.833238857893
Shaanxi,2045.02.05.20,46795.4603829502
Shandong,2045.02.05.20,144830.3213183392
Shanghai,2045.02.05.20,43495.10257335834
Shanxi,2045.02.05.20,56317.54974290025
Sichuan,2045.02.05.20,42265.27810425309
Tianjin,2045.02.05.20,13475.469614268372
Tibet,2045.02.05.20,1706.6387411340206
West_Inner_Mongolia,2045.02.05.20,51542.272022309786
Xinjiang,2045.02.05.20,88964.57826917536
Yunnan,2045.02.05.20,26311.446946710043
Zhejiang,2045.02.05.20,115496.15733688977
Anhui,2045.03.19.00,45961.71298842823
Beijing,2045.03.19.00,21933.145433558268
Chongqing,2045.03.19.00,18466.53595514204
East_Inner_Mongolia,2045.03.19.00,15312.14146061566
Fujian,2045.03.19.00,67671.33246454144
Gansu,2045.03.19.00,35582.35625417884
Guangdong,2045.03.19.00,174707.8255863956
Guangxi,2045.03.19.00,28745.347521624823
Guizhou,2045.03.19.00,21961.612358938342
Hainan,2045.03.19.00,8493.986773348093
Hebei,2045.03.19.00,78174.42136042033
Heilongjiang,2045.03.19.00,11820.214483878177
Henan,2045.03.19.00,63234.39715374782
Hubei,2045.03.19.00,32388.746449869566
Hunan,2045.03.19.00,43261.89552015617
Jiangsu,2045.03.19.00,102446.61185270344
Jiangxi,2045.03.19.00,30411.51091102072
Jilin,2045.03.19.00,9681.123203738553
Liaoning,2045.03.19.00,43647.55557582196
Ningxia,2045.03.19.00,26201.3609763624
Qinghai,2045.03.19.00,16608.19986762231
Shaanxi,2045.03.19.00,39607.32534186765
Shandong,2045.03.19.00,144830.3213183392
Shanghai,2045.03.19.00,35123.24516651336
Shanxi,2045.03.19.00,47374.28530082476
Sichuan,2045.03.19.00,35566.025021276786
Tianjin,2045.03.19.00,13635.227358978784
Tibet,2045.03.19.00,1365.3109929072166
West_Inner_Mongolia,2045.03.19.00,48140.98202386767
Xinjiang,2045.03.19.00,81793.80948590716
Yunnan,2045.03.19.00,27448.44010754285
Zhejiang,2045.03.19.00,140161.19584942245
Anhui,2045.03.19.04,39416.5250621517
Beijing,2045.03.19.04,19155.33232798385
Chongqing,2045.03.19.04,14893.742599246814
East_Inner_Mongolia,2045.03.19.04,14781.344818076415
Fujian,2045.03.19.04,61391.045250676274
Gansu,2045.03.19.04,33827.03976496513
Guangdong,2045.03.19.04,152112.59533897857
Guangxi,2045.03.19.04,24485.362416900323
Guizhou,2045.03.19.04,19275.12242528472
Hainan,2045.03.19.04,7034.652912185603
Hebei,2045.03.19.04,68083.12561420596
Heilongjiang,2045.03.19.04,11131.66472627844
Henan,2045.03.19.04,56820.38249439684
Hubei,2045.03.19.04,29219.632608039246
Hunan,2045.03.19.04,33176.456115732326
Jiangsu,2045.03.19.04,94218.55614998906
Jiangxi,2045.03.19.04,27368.64152059053
Jilin,2045.03.19.04,9137.44182249579
Liaoning,2045.03.19.04,40490.57188165489
Ningxia,2045.03.19.04,25263.310597500014
Qinghai,2045.03.19.04,16348.148983183915
Shaanxi,2045.03.19.04,33246.68113682687
Shandong,2045.03.19.04,144830.3213183392
Shanghai,2045.03.19.04,30582.7935988614
Shanxi,2045.03.19.04,44892.8478682049
Sichuan,2045.03.19.04,29581.30109923462
Tianjin,2045.03.19.04,12974.29070050069
Tibet,2045.03.19.04,1327.3856875486829
West_Inner_Mongolia,2045.03.19.04,46656.09521447214
Xinjiang,2045.03.19.04,77443.60746968292
Yunnan,2045.03.19.04,25054.731518313456
Zhejiang,2045.03.19.04,122306.45825199616
Anhui,2045.03.19.08,41474.42801033629
Beijing,2045.03.19.08,25971.462185023105
Chongqing,2045.03.19.08,15443.040683937046
East_Inner_Mongolia,2045.03.19.08,16955.382880647583
Fujian,2045.03.19.08,63982.00610969623
Gansu,2045.03.19.08,36854.94611430987
Guangdong,2045.03.19.08,167463.3709905736
Guangxi,2045.03.19.08,27774.5087292026
Guizhou,2045.03.19.08,25526.624310979885
Hainan,2045.03.19.08,7447.011442152168
Hebei,2045.03.19.08,79712.94503586998
Heilongjiang,2045.03.19.08,16027.340808001622
Henan,2045.03.19.08,58713.98313549235
Hubei,2045.03.19.08,29365.711745370005
Hunan,2045.03.19.08,35569.227688911094
Jiangsu,2045.03.19.08,103351.2646667832
Jiangxi,2045.03.19.08,27397.501837441312
Jilin,2045.03.19.08,11678.409977379551
Liaoning,2045.03.19.08,43693.66792256674
Ningxia,2045.03.19.08,25381.738573940827
Qinghai,2045.03.19.08,16697.22070652189
Shaanxi,2045.03.19.08,35899.721126785575
Shandong,2045.03.19.08,144830.3213183392
Shanghai,2045.03.19.08,38299.1946588547
Shanxi,2045.03.19.08,47605.87159695558
Sichuan,2045.03.19.08,30678.217823386247
Tianjin,2045.03.19.08,17590.374188421374
Tibet,2045.03.19.08,1422.1989509450173
West_Inner_Mongolia,2045.03.19.08,48279.65009152884
Xinjiang,2045.03.19.08,79324.56355649221
Yunnan,2045.03.19.08,30050.194992071934
Zhejiang,2045.03.19.08,154363.5504049692
Anhui,2045.03.19.12,49013.64614547822
Beijing,2045.03.19.12,32487.385523270477
Chongqing,2045.03.19.12,19357.092895516147
East_Inner_Mongolia,2045.03.19.12,17797.36310832366
Fujian,2045.03.19.12,76460.8898594694
Gansu,2045.03.19.12,39172.50136535074
Guangdong,2045.03.19.12,195150.09460646423
Guangxi,2045.03.19.12,33693.86930629696
Guizhou,2045.03.19.12,29347.14558608677
Hainan,2045.03.19.12,8105.403751271883
Hebei,2045.03.19.12,99889.9021119289
Heilongjiang,2045.03.19.12,14928.04256955434
Henan,2045.03.19.12,70869.0123551821
Hubei,2045.03.19.12,34561.971763596914
Hunan,2045.03.19.12,44470.35548050521
Jiangsu,2045.03.19.12,119570.67304183514
Jiangxi,2045.03.19.12,32853.42946499572
Jilin,2045.03.19.12,12348.451009232873
Liaoning,2045.03.19.12,45823.339116899086
Ningxia,2045.03.19.12,25689.99362822399
Qinghai,2045.03.19.12,16478.531477417488
Shaanxi,2045.03.19.12,45689.08178829408
Shandong,2045.03.19.12,173796.38558200706
Shanghai,2045.03.19.12,47101.721397483
Shanxi,2045.03.19.12,53621.16195218216
Sichuan,2045.03.19.12,43697.15043384889
Tianjin,2045.03.19.12,18343.03956656754
Tibet,2045.03.19.12,2085.8917947193586
West_Inner_Mongolia,2045.03.19.12,50179.79338423318
Xinjiang,2045.03.19.12,84229.8648231792
Yunnan,2045.03.19.12,34209.291877747106
Zhejiang,2045.03.19.12,167221.20866693577
Anhui,2045.03.19.16,50044.78744439479
Beijing,2045.03.19.16,32187.179002278102
Chongqing,2045.03.19.16,20680.23654479221
East_Inner_Mongolia,2045.03.19.16,17534.55392836585
Fujian,2045.03.19.16,84072.76315300386
Gansu,2045.03.19.16,37656.41432010693
Guangdong,2045.03.19.16,212328.94946246647
Guangxi,2045.03.19.16,35177.777409353315
Guizhou,2045.03.19.16,27241.45498873781
Hainan,2045.03.19.16,7885.483486284055
Hebei,2045.03.19.16,99039.4275714301
Heilongjiang,2045.03.19.16,19268.0246713524
Henan,2045.03.19.16,70353.14542332305
Hubei,2045.03.19.16,43998.63846376842
Hunan,2045.03.19.16,43526.04009045237
Jiangsu,2045.03.19.16,121855.6404638136
Jiangxi,2045.03.19.16,34163.08721613787
Jilin,2045.03.19.16,12947.194151391488
Liaoning,2045.03.19.16,47311.55481197371
Ningxia,2045.03.19.16,26112.00172364274
Qinghai,2045.03.19.16,16979.228883050553
Shaanxi,2045.03.19.16,46204.508854982254
Shandong,2045.03.19.16,173796.38558200706
Shanghai,2045.03.19.16,46516.59825838816
Shanxi,2045.03.19.16,52071.30768883237
Sichuan,2045.03.19.16,44589.946966821146
Tianjin,2045.03.19.16,18628.876965989675
Tibet,2045.03.19.16,1991.078531323024
West_Inner_Mongolia,2045.03.19.16,50191.12838937996
Xinjiang,2045.03.19.16,83552.81717730222
Yunnan,2045.03.19.16,32648.578300858822
Zhejiang,2045.03.19.16,180340.76156478465
Anhui,2045.03.19.20,52492.1227080205
Beijing,2045.03.19.20,31588.57500253689
Chongqing,2045.03.19.20,18919.580309536377
East_Inner_Mongolia,2045.03.19.20,18258.393959323595
Fujian,2045.03.19.20,75075.61450490772
Gansu,2045.03.19.20,38505.03530807895
Guangdong,2045.03.19.20,195626.1347775821
Guangxi,2045.03.19.20,34742.42203023642
Guizhou,2045.03.19.20,29860.18706387907
Hainan,2045.03.19.20,8666.048149983364
Hebei,2045.03.19.20,67098.50507700651
Heilongjiang,2045.03.19.20,13756.699725206154
Henan,2045.03.19.20,67693.10448866063
Hubei,2045.03.19.20,33878.3036724231
Hunan,2045.03.19.20,44707.58329996375
Jiangsu,2045.03.19.20,118028.49807352558
Jiangxi,2045.03.19.20,34333.80694424712
Jilin,2045.03.19.20,12596.657155210194
Liaoning,2045.03.19.20,46321.53512734426
Ningxia,2045.03.19.20,27867.199678798886
Qinghai,2045.03.19.20,16836.20669918739
Shaanxi,2045.03.19.20,44867.90581279506
Shandong,2045.03.19.20,173796.38558200706
Shanghai,2045.03.19.20,43011.28420171475
Shanxi,2045.03.19.20,54416.35515983763
Sichuan,2045.03.19.20,40651.31102728612
Tianjin,2045.03.19.20,17105.91335464831
Tibet,2045.03.19.20,2085.8917947193586
West_Inner_Mongolia,2045.03.19.20,51311.68048341109
Xinjiang,2045.03.19.20,85265.6925228743
Yunnan,2045.03.19.20,33950.253186983966
Zhejiang,2045.03.19.20,160146.13358830742
Anhui,2045.04.22.00,44558.76144069119
Beijing,2045.04.22.00,19058.57328533389
Chongqing,2045.04.22.00,19082.087154056087
