load_zone,TIMEPOINT,zone_demand_mw
Sichuan,2055.08.24.09,30849.50994153245
Tianjin,2055.08.24.09,14000.0
Tibet,2055.08.24.09,780.3994357883305
West_Inner_Mongolia,2055.08.24.09,31992.153752780272
Xinjiang,2055.08.24.09,34323.8370820348
Yunnan,2055.08.24.09,22091.02984536995
Zhejiang,2055.08.24.09,65867.42163152188
Anhui,2055.08.24.10,33984.119880293954
Beijing,2055.08.24.10,14046.32399070475
Chongqing,2055.08.24.10,17317.3653640746
East_Inner_Mongolia,2055.08.24.10,7514.06920832963
Fujian,2055.08.24.10,32806.32063315045
Gansu,2055.08.24.10,15013.40665876775
Guangdong,2055.08.24.10,94936.8970540356
Guangxi,2055.08.24.10,24663.95524838195
Guizhou,2055.08.24.10,16571.323170914402
Hainan,2055.08.24.10,4122.34987387967
Hebei,2055.08.24.10,50944.539760178144
Heilongjiang,2055.08.24.10,7455.791071713838
Henan,2055.08.24.10,47335.99549561445
Hubei,2055.08.24.10,31610.8428729185
Hunan,2055.08.24.10,24235.3176379836
Jiangsu,2055.08.24.10,83806.91675995325
Jiangxi,2055.08.24.10,21448.057145208702
Jilin,2055.08.24.10,8559.610019093601
Liaoning,2055.08.24.10,26262.26112502075
Ningxia,2055.08.24.10,11232.5848205029
Qinghai,2055.08.24.10,7779.91536285305
Shaanxi,2055.08.24.10,19896.954542834603
Shandong,2055.08.24.10,81072.6892022038
Shanghai,2055.08.24.10,27000.0
Shanxi,2055.08.24.10,24740.5483698696
Sichuan,2055.08.24.10,33808.4899270552
Tianjin,2055.08.24.10,14000.0
Tibet,2055.08.24.10,853.5996238588871
West_Inner_Mongolia,2055.08.24.10,32303.86571719185
Xinjiang,2055.08.24.10,34846.391097004496
Yunnan,2055.08.24.10,22394.019896913294
Zhejiang,2055.08.24.10,67211.04349964215
Anhui,2055.08.24.11,35233.217191751326
Beijing,2055.08.24.11,14829.137659264425
Chongqing,2055.08.24.11,18734.991438317003
East_Inner_Mongolia,2055.08.24.11,7678.276558437501
Fujian,2055.08.24.11,34263.80361220642
Gansu,2055.08.24.11,15242.234538665376
Guangdong,2055.08.24.11,99715.8266951008
Guangxi,2055.08.24.11,25851.515820566525
Guizhou,2055.08.24.11,17148.20255233425
Hainan,2055.08.24.11,4209.607171891475
Hebei,2055.08.24.11,54693.80541188688
Heilongjiang,2055.08.24.11,7323.404761232838
Henan,2055.08.24.11,52501.22641327328
Hubei,2055.08.24.11,32773.6362882579
Hunan,2055.08.24.11,25582.91123388185
Jiangsu,2055.08.24.11,86855.73873340093
Jiangxi,2055.08.24.11,22419.15456013755
Jilin,2055.08.24.11,8678.961647121616
Liaoning,2055.08.24.11,26574.65975745628
Ningxia,2055.08.24.11,11266.483230585
Qinghai,2055.08.24.11,7754.27338676774
Shaanxi,2055.08.24.11,21530.6217664085
Shandong,2055.08.24.11,82915.8846662732
Shanghai,2055.08.24.11,27500.0
Shanxi,2055.08.24.11,25475.6365020073
Sichuan,2055.08.24.11,36767.46991257794
Tianjin,2055.08.24.11,14000.0
Tibet,2055.08.24.11,926.7998119294436
West_Inner_Mongolia,2055.08.24.11,32615.577681603427
Xinjiang,2055.08.24.11,35368.9451119742
Yunnan,2055.08.24.11,22697.00994845665
Zhejiang,2055.08.24.11,68554.66536776243
Anhui,2055.08.24.12,36482.31450320871
Beijing,2055.08.24.12,15611.9513278241
Chongqing,2055.08.24.12,20152.6175125594
East_Inner_Mongolia,2055.08.24.12,7842.483908545371
Fujian,2055.08.24.12,35721.2865912624
Gansu,2055.08.24.12,15471.062418563
Guangdong,2055.08.24.12,104494.756336166
Guangxi,2055.08.24.12,27039.0763927511
Guizhou,2055.08.24.12,17725.0819337541
Hainan,2055.08.24.12,4296.86446990328
Hebei,2055.08.24.12,58443.0710635956
Heilongjiang,2055.08.24.12,7191.018450751837
Henan,2055.08.24.12,57666.4573309321
Hubei,2055.08.24.12,33936.4297035973
Hunan,2055.08.24.12,26930.5048297801
Jiangsu,2055.08.24.12,89904.5607068486
Jiangxi,2055.08.24.12,23390.2519750664
Jilin,2055.08.24.12,8798.31327514963
Liaoning,2055.08.24.12,26887.0583898918
Ningxia,2055.08.24.12,11300.3816406671
Qinghai,2055.08.24.12,7728.63141068243
Shaanxi,2055.08.24.12,23164.2889899824
Shandong,2055.08.24.12,84759.0801303426
Shanghai,2055.08.24.12,28000.0
Shanxi,2055.08.24.12,26210.724634145
Sichuan,2055.08.24.12,39726.4498981007
Tianjin,2055.08.24.12,14000.0
Tibet,2055.08.24.12,1000.0
West_Inner_Mongolia,2055.08.24.12,32927.289646015
Xinjiang,2055.08.24.12,35891.4991269439
Yunnan,2055.08.24.12,23000.0
Zhejiang,2055.08.24.12,69898.2872358827
Anhui,2055.08.24.13,36653.15394470113
Beijing,2055.08.24.13,15575.884947610224
Chongqing,2055.08.24.13,20462.8206066284
East_Inner_Mongolia,2055.08.24.13,7814.639417813135
Fujian,2055.08.24.13,35866.38226900335
Gansu,2055.08.24.13,15321.368907996277
Guangdong,2055.08.24.13,108934.36069396876
Guangxi,2055.08.24.13,27336.7826619638
Guizhou,2055.08.24.13,17407.133308091175
Hainan,2055.08.24.13,4267.718248347138
Hebei,2055.08.24.13,57327.18736460258
Heilongjiang,2055.08.24.13,7713.673903810019
Henan,2055.08.24.13,57585.17374990065
Hubei,2055.08.24.13,35040.76753524215
Hunan,2055.08.24.13,27287.539418932727
Jiangsu,2055.08.24.13,92334.07447209362
Jiangxi,2055.08.24.13,23373.357206487624
Jilin,2055.08.24.13,8904.964906256066
Liaoning,2055.08.24.13,27105.36276928645
Ningxia,2055.08.24.13,11346.789325724323
Qinghai,2055.08.24.13,7787.339701935255
Shaanxi,2055.08.24.13,23223.97856244937
Shandong,2055.08.24.13,85361.81246201645
Shanghai,2055.08.24.13,28000.0
Shanxi,2055.08.24.13,26021.32738175305
Sichuan,2055.08.24.13,39929.36723192388
Tianjin,2055.08.24.13,14000.0
Tibet,2055.08.24.13,975.0
West_Inner_Mongolia,2055.08.24.13,32929.14911673572
Xinjiang,2055.08.24.13,35819.37430652758
Yunnan,2055.08.24.13,23168.002557751926
Zhejiang,2055.08.24.13,71269.27702369672
Anhui,2055.08.24.14,36823.99338619356
Beijing,2055.08.24.14,15539.818567396347
Chongqing,2055.08.24.14,20773.0237006974
East_Inner_Mongolia,2055.08.24.14,7786.794927080899
Fujian,2055.08.24.14,36011.4779467443
Gansu,2055.08.24.14,15171.67539742955
Guangdong,2055.08.24.14,113373.96505177148
Guangxi,2055.08.24.14,27634.4889311765
Guizhou,2055.08.24.14,17089.184682428247
Hainan,2055.08.24.14,4238.572026790995
Hebei,2055.08.24.14,56211.30366560955
Heilongjiang,2055.08.24.14,8236.329356868202
Henan,2055.08.24.14,57503.8901688692
Hubei,2055.08.24.14,36145.105366887
Hunan,2055.08.24.14,27644.57400808535
Jiangsu,2055.08.24.14,94763.58823733864
Jiangxi,2055.08.24.14,23356.46243790885
Jilin,2055.08.24.14,9011.6165373625
Liaoning,2055.08.24.14,27323.667148681103
Ningxia,2055.08.24.14,11393.19701078155
Qinghai,2055.08.24.14,7846.04799318808
Shaanxi,2055.08.24.14,23283.66813491635
Shandong,2055.08.24.14,85964.5447936903
Shanghai,2055.08.24.14,28000.0
Shanxi,2055.08.24.14,25831.9301293611
Sichuan,2055.08.24.14,40132.284565747046
Tianjin,2055.08.24.14,14000.0
Tibet,2055.08.24.14,950.0
West_Inner_Mongolia,2055.08.24.14,32931.008587456454
Xinjiang,2055.08.24.14,35747.24948611125
Yunnan,2055.08.24.14,23336.005115503853
Zhejiang,2055.08.24.14,72640.26681151075
Anhui,2055.08.24.15,36994.832827685976
Beijing,2055.08.24.15,15503.752187182476
Chongqing,2055.08.24.15,21083.2267947664
East_Inner_Mongolia,2055.08.24.15,7758.950436348661
Fujian,2055.08.24.15,36156.573624485245
Gansu,2055.08.24.15,15021.981886862824
Guangdong,2055.08.24.15,117813.56940957424
Guangxi,2055.08.24.15,27932.1952003892
Guizhou,2055.08.24.15,16771.236056765323
Hainan,2055.08.24.15,4209.425805234852
Hebei,2055.08.24.15,55095.41996661652
Heilongjiang,2055.08.24.15,8758.984809926384
Henan,2055.08.24.15,57422.60658783775
Hubei,2055.08.24.15,37249.44319853185
Hunan,2055.08.24.15,28001.608597237973
Jiangsu,2055.08.24.15,97193.10200258368
Jiangxi,2055.08.24.15,23339.567669330077
Jilin,2055.08.24.15,9118.268168468934
Liaoning,2055.08.24.15,27541.971528075752
Ningxia,2055.08.24.15,11439.604695838774
Qinghai,2055.08.24.15,7904.756284440905
Shaanxi,2055.08.24.15,23343.35770738333
Shandong,2055.08.24.15,86567.27712536415
Shanghai,2055.08.24.15,28000.0
Shanxi,2055.08.24.15,25642.53287696915
Sichuan,2055.08.24.15,40335.201899570224
Tianjin,2055.08.24.15,14000.0
Tibet,2055.08.24.15,925.0
West_Inner_Mongolia,2055.08.24.15,32932.86805817718
Xinjiang,2055.08.24.15,35675.12466569492
Yunnan,2055.08.24.15,23504.00767325577
Zhejiang,2055.08.24.15,74011.25659932478
Anhui,2055.08.24.16,37165.6722691784
Beijing,2055.08.24.16,15467.6858069686
Chongqing,2055.08.24.16,21393.4298888354
East_Inner_Mongolia,2055.08.24.16,7731.105945616425
Fujian,2055.08.24.16,36301.6693022262
Gansu,2055.08.24.16,14872.2883762961
Guangdong,2055.08.24.16,122253.173767377
Guangxi,2055.08.24.16,28229.9014696019
Guizhou,2055.08.24.16,16453.2874311024
Hainan,2055.08.24.16,4180.27958367871
Hebei,2055.08.24.16,53979.5362676235
Heilongjiang,2055.08.24.16,9281.640262984563
Henan,2055.08.24.16,57341.3230068063
Hubei,2055.08.24.16,38353.7810301767
Hunan,2055.08.24.16,28358.6431863906
Jiangsu,2055.08.24.16,99622.6157678287
Jiangxi,2055.08.24.16,23322.6729007513
Jilin,2055.08.24.16,9224.91979957537
Liaoning,2055.08.24.16,27760.2759074704
Ningxia,2055.08.24.16,11486.012380896
Qinghai,2055.08.24.16,7963.46457569373
Shaanxi,2055.08.24.16,23403.0472798503
Shandong,2055.08.24.16,87170.009457038
Shanghai,2055.08.24.16,28000.0
Shanxi,2055.08.24.16,25453.1356245772
Sichuan,2055.08.24.16,40538.1192333934
Tianjin,2055.08.24.16,14000.0
Tibet,2055.08.24.16,900.0
West_Inner_Mongolia,2055.08.24.16,32934.7275288979
Xinjiang,2055.08.24.16,35602.9998452786
Yunnan,2055.08.24.16,23672.0102310077
Zhejiang,2055.08.24.16,75382.2463871388
Anhui,2055.08.24.17,37571.14666372213
Beijing,2055.08.24.17,15395.770383289077
Chongqing,2055.08.24.17,20480.654590042974
East_Inner_Mongolia,2055.08.24.17,7807.796403272193
Fujian,2055.08.24.17,35994.77908589644
Gansu,2055.08.24.17,14956.07845683585
Guangdong,2055.08.24.17,117874.2451484355
Guangxi,2055.08.24.17,28142.559116560325
Guizhou,2055.08.24.17,16598.702723229475
Hainan,2055.08.24.17,4283.72848863851
Hebei,2055.08.24.17,49627.33980773496
Heilongjiang,2055.08.24.17,8617.9223103099
Henan,2055.08.24.17,56172.18845992695
Hubei,2055.08.24.17,37096.45532894305
Hunan,2055.08.24.17,28537.523898511477
Jiangsu,2055.08.24.17,96903.21370392664
Jiangxi,2055.08.24.17,23353.059205558424
Jilin,2055.08.24.17,9162.480098535232
Liaoning,2055.08.24.17,27615.0512377054
Ningxia,2055.08.24.17,11679.029232468823
Qinghai,2055.08.24.17,7946.694790232845
Shaanxi,2055.08.24.17,22748.260557154023
Shandong,2055.08.24.17,85356.23890759243
Shanghai,2055.08.24.17,27750.0
Shanxi,2055.08.24.17,25739.70808620555
Sichuan,2055.08.24.17,39642.9348694249
Tianjin,2055.08.24.17,14000.0
Tibet,2055.08.24.17,925.0
West_Inner_Mongolia,2055.08.24.17,33201.045646673425
Xinjiang,2055.08.24.17,35785.46975804275
Yunnan,2055.08.24.17,23907.956655252376
Zhejiang,2055.08.24.17,73271.91313747465
Anhui,2055.08.24.18,37976.62105826585
Beijing,2055.08.24.18,15323.85495960955
Chongqing,2055.08.24.18,19567.87929125055
East_Inner_Mongolia,2055.08.24.18,7884.48686092796
Fujian,2055.08.24.18,35687.8888695667
Gansu,2055.08.24.18,15039.8685373756
Guangdong,2055.08.24.18,113495.316529494
Guangxi,2055.08.24.18,28055.21676351875
Guizhou,2055.08.24.18,16744.11801535655
Hainan,2055.08.24.18,4387.17739359831
Hebei,2055.08.24.18,45275.1433478464
Heilongjiang,2055.08.24.18,7954.204357635235
Henan,2055.08.24.18,55003.0539130476
Hubei,2055.08.24.18,35839.1296277094
Hunan,2055.08.24.18,28716.40461063235
Jiangsu,2055.08.24.18,94183.8116400246
Jiangxi,2055.08.24.18,23383.44551036555
Jilin,2055.08.24.18,9100.040397495097
Liaoning,2055.08.24.18,27469.8265679404
Ningxia,2055.08.24.18,11872.046084041647
Qinghai,2055.08.24.18,7929.92500477196
Shaanxi,2055.08.24.18,22093.47383445775
Shandong,2055.08.24.18,83542.46835814684
Shanghai,2055.08.24.18,27500.0
Shanxi,2055.08.24.18,26026.2805478339
Sichuan,2055.08.24.18,38747.7505054564
Tianjin,2055.08.24.18,14000.0
Tibet,2055.08.24.18,950.0
West_Inner_Mongolia,2055.08.24.18,33467.36376444895
Xinjiang,2055.08.24.18,35967.939670806896
Yunnan,2055.08.24.18,24143.903079497053
Zhejiang,2055.08.24.18,71161.5798878105
Anhui,2055.08.24.19,38382.095452809575
Beijing,2055.08.24.19,15251.939535930023
Chongqing,2055.08.24.19,18655.103992458124
East_Inner_Mongolia,2055.08.24.19,7961.177318583728
Fujian,2055.08.24.19,35380.99865323695
Gansu,2055.08.24.19,15123.65861791535
Guangdong,2055.08.24.19,109116.3879105525
Guangxi,2055.08.24.19,27967.874410477176
Guizhou,2055.08.24.19,16889.533307483624
Hainan,2055.08.24.19,4490.626298558111
Hebei,2055.08.24.19,40922.94688795785
Heilongjiang,2055.08.24.19,7290.486404960569
Henan,2055.08.24.19,53833.91936616825
Hubei,2055.08.24.19,34581.80392647575
Hunan,2055.08.24.19,28895.285322753225
Jiangsu,2055.08.24.19,91464.40957612256
Jiangxi,2055.08.24.19,23413.831815172674
Jilin,2055.08.24.19,9037.600696454958
Liaoning,2055.08.24.19,27324.6018981754
Ningxia,2055.08.24.19,12065.062935614476
Qinghai,2055.08.24.19,7913.155219311075
Shaanxi,2055.08.24.19,21438.687111761472
Shandong,2055.08.24.19,81728.69780870127
Shanghai,2055.08.24.19,27250.0
Shanxi,2055.08.24.19,26312.853009462247
Sichuan,2055.08.24.19,37852.5661414879
Tianjin,2055.08.24.19,14000.0
Tibet,2055.08.24.19,975.0
West_Inner_Mongolia,2055.08.24.19,33733.681882224475
Xinjiang,2055.08.24.19,36150.40958357105
Yunnan,2055.08.24.19,24379.849503741727
Zhejiang,2055.08.24.19,69051.24663814635
Anhui,2055.08.24.20,38787.5698473533
Beijing,2055.08.24.20,15180.0241122505
Chongqing,2055.08.24.20,17742.3286936657
East_Inner_Mongolia,2055.08.24.20,8037.867776239496
Fujian,2055.08.24.20,35074.1084369072
Gansu,2055.08.24.20,15207.4486984551
Guangdong,2055.08.24.20,104737.459291611
Guangxi,2055.08.24.20,27880.5320574356
Guizhou,2055.08.24.20,17034.9485996107
Hainan,2055.08.24.20,4594.07520351791
Hebei,2055.08.24.20,36570.7504280693
Heilongjiang,2055.08.24.20,6626.7684522859045
Henan,2055.08.24.20,52664.7848192889
Hubei,2055.08.24.20,33324.4782252421
Hunan,2055.08.24.20,29074.1660348741
Jiangsu,2055.08.24.20,88745.0075122205
Jiangxi,2055.08.24.20,23444.2181199798
Jilin,2055.08.24.20,8975.16099541482
Liaoning,2055.08.24.20,27179.3772284104
Ningxia,2055.08.24.20,12258.0797871873
Qinghai,2055.08.24.20,7896.38543385019
Shaanxi,2055.08.24.20,20783.9003890652
Shandong,2055.08.24.20,79914.9272592557
Shanghai,2055.08.24.20,27000.0
Shanxi,2055.08.24.20,26599.4254710906
Sichuan,2055.08.24.20,36957.3817775194
Tianjin,2055.08.24.20,14000.0
Tibet,2055.08.24.20,1000.0
West_Inner_Mongolia,2055.08.24.20,34000.0
Xinjiang,2055.08.24.20,36332.8794963352
Yunnan,2055.08.24.20,24615.7959279864
Zhejiang,2055.08.24.20,66940.9133884822
Anhui,2055.08.24.21,37705.611867701926
Beijing,2055.08.24.21,14020.034671140576
Chongqing,2055.08.24.21,17636.115163002047
East_Inner_Mongolia,2055.08.24.21,7650.713922129057
Fujian,2055.08.24.21,34209.31834180532
Gansu,2055.08.24.21,14918.872857514176
Guangdong,2055.08.24.21,100821.22682544198
Guangxi,2055.08.24.21,26677.380274225827
Guizhou,2055.08.24.21,16092.303786568624
Hainan,2055.08.24.21,4571.271761713901
Hebei,2055.08.24.21,38079.9292459018
Heilongjiang,2055.08.24.21,6393.561368847771
Henan,2055.08.24.21,49462.23989193743
Hubei,2055.08.24.21,32991.152463120874
Hunan,2055.08.24.21,28355.294937660823
Jiangsu,2055.08.24.21,85816.02291203813
Jiangxi,2055.08.24.21,22996.090905991427
Jilin,2055.08.24.21,8455.829034992283
Liaoning,2055.08.24.21,26787.13472722768
Ningxia,2055.08.24.21,12074.88965719205
Qinghai,2055.08.24.21,7869.65094042288
Shaanxi,2055.08.24.21,20174.69332602135
Shandong,2055.08.24.21,79332.36566318199
Shanghai,2055.08.24.21,24500.0
Shanxi,2055.08.24.21,25738.861529998278
Sichuan,2055.08.24.21,35801.58352785567
Tianjin,2055.08.24.21,12557.558094892684
Tibet,2055.08.24.21,921.8037230840398
West_Inner_Mongolia,2055.08.24.21,33397.362424282175
Xinjiang,2055.08.24.21,35963.02526860577
Yunnan,2055.08.24.21,23437.253139705423
Zhejiang,2055.08.24.21,64852.49271131897
Anhui,2055.08.24.22,36623.65388805055
Beijing,2055.08.24.22,12860.04523003065
Chongqing,2055.08.24.22,17529.9016323384
East_Inner_Mongolia,2055.08.24.22,7263.560068018618
Fujian,2055.08.24.22,33344.52824670345
Gansu,2055.08.24.22,14630.297016573251
Guangdong,2055.08.24.22,96904.99435927294
Guangxi,2055.08.24.22,25474.22849101605
Guizhou,2055.08.24.22,15149.65897352655
Hainan,2055.08.24.22,4548.46831990989
Hebei,2055.08.24.22,39589.1080637343
Heilongjiang,2055.08.24.22,6160.354285409636
Henan,2055.08.24.22,46259.69496458595
Hubei,2055.08.24.22,32657.82670099965
Hunan,2055.08.24.22,27636.423840447547
Jiangsu,2055.08.24.22,82887.03831185575
Jiangxi,2055.08.24.22,22547.96369200305
Jilin,2055.08.24.22,7936.497074569746
Liaoning,2055.08.24.22,26394.89222604495
Ningxia,2055.08.24.22,11891.6995271968
Qinghai,2055.08.24.22,7842.91644699557
Shaanxi,2055.08.24.22,19565.4862629775
Shandong,2055.08.24.22,78749.8040671083
Shanghai,2055.08.24.22,22000.0
Shanxi,2055.08.24.22,24878.29758890595
Sichuan,2055.08.24.22,34645.78527819195
Tianjin,2055.08.24.22,11115.11618978537
Tibet,2055.08.24.22,843.6074461680795
West_Inner_Mongolia,2055.08.24.22,32794.72484856435
Xinjiang,2055.08.24.22,35593.17104087635
Yunnan,2055.08.24.22,22258.71035142445
Zhejiang,2055.08.24.22,62764.07203415575
Anhui,2055.08.24.23,35541.69590839917
Beijing,2055.08.24.23,11700.055788920725
Chongqing,2055.08.24.23,17423.68810167475
East_Inner_Mongolia,2055.08.24.23,6876.40621390818
Fujian,2055.08.24.23,32479.73815160157
Gansu,2055.08.24.23,14341.721175632323
Guangdong,2055.08.24.23,92988.76189310392
Guangxi,2055.08.24.23,24271.076707806274
Guizhou,2055.08.24.23,14207.014160484476
Hainan,2055.08.24.23,4525.664878105879
Hebei,2055.08.24.23,41098.2868815668
Heilongjiang,2055.08.24.23,5927.147201971502
Henan,2055.08.24.23,43057.15003723448
Hubei,2055.08.24.23,32324.500938878424
Hunan,2055.08.24.23,26917.552743234275
Jiangsu,2055.08.24.23,79958.05371167338
Jiangxi,2055.08.24.23,22099.836478014677
Jilin,2055.08.24.23,7417.165114147208
Liaoning,2055.08.24.23,26002.649724862225
Ningxia,2055.08.24.23,11708.50939720155
Qinghai,2055.08.24.23,7816.18195356826
Shaanxi,2055.08.24.23,18956.27919993365
Shandong,2055.08.24.23,78167.24247103461
Shanghai,2055.08.24.23,19500.0
Shanxi,2055.08.24.23,24017.733647813624
Sichuan,2055.08.24.23,33489.98702852822
Tianjin,2055.08.24.23,9672.674284678054
Tibet,2055.08.24.23,765.4111692521192
West_Inner_Mongolia,2055.08.24.23,32192.08727284653
Xinjiang,2055.08.24.23,35223.31681314693
Yunnan,2055.08.24.23,21080.167563143477
Zhejiang,2055.08.24.23,60675.65135699252
Anhui,2055.09.26.00,25316.8977123207
Beijing,2055.09.26.00,11215.80139613738
Chongqing,2055.09.26.00,13700.6471727563
East_Inner_Mongolia,2055.09.26.00,6513.973332472096
Fujian,2055.09.26.00,29735.2560878993
Gansu,2055.09.26.00,13983.7461290741
Guangdong,2055.09.26.00,84072.6443455279
Guangxi,2055.09.26.00,22645.012023198
Guizhou,2055.09.26.00,13479.9618351404
Hainan,2055.09.26.00,4362.14711215271
Hebei,2055.09.26.00,38652.2403020367
Heilongjiang,2055.09.26.00,5654.501719046314
Henan,2055.09.26.00,32102.3492815135
Hubei,2055.09.26.00,23815.6236955915
Hunan,2055.09.26.00,23670.2571155112
Jiangsu,2055.09.26.00,66671.8401754179
Jiangxi,2055.09.26.00,18621.366581669
Jilin,2055.09.26.00,6675.2047194233
Liaoning,2055.09.26.00,24620.8171447061
Ningxia,2055.09.26.00,11656.1022088172
Qinghai,2055.09.26.00,8458.37141649184
Shaanxi,2055.09.26.00,16895.1154187482
Shandong,2055.09.26.00,58000.0
Shanghai,2055.09.26.00,15529.2715872788
Shanxi,2055.09.26.00,22137.5940599291
Sichuan,2055.09.26.00,31715.2915669576
Tianjin,2055.09.26.00,7731.43041717251
Tibet,2055.09.26.00,720.0
West_Inner_Mongolia,2055.09.26.00,31709.7906243265
Xinjiang,2055.09.26.00,32205.940185011
Yunnan,2055.09.26.00,20943.5085948458
Zhejiang,2055.09.26.00,51873.6050207382
Anhui,2055.09.26.01,24415.58310437517
Beijing,2055.09.26.01,10924.00816045224
Chongqing,2055.09.26.01,13037.967646091874
East_Inner_Mongolia,2055.09.26.01,6457.521478432933
Fujian,2055.09.26.01,29045.3555705601
Gansu,2055.09.26.01,13811.287762068649
Guangdong,2055.09.26.01,81354.33342910858
Guangxi,2055.09.26.01,21806.029177732475
Guizhou,2055.09.26.01,13067.722273881876
Hainan,2055.09.26.01,4174.784299958737
Hebei,2055.09.26.01,37404.86558047295
Heilongjiang,2055.09.26.01,5572.155374898304
Henan,2055.09.26.01,31288.2949534234
Hubei,2055.09.26.01,23233.05697881868
Hunan,2055.09.26.01,22290.72357475765
Jiangsu,2055.09.26.01,65333.14384218613
Jiangxi,2055.09.26.01,18155.569384406
Jilin,2055.09.26.01,6581.486655509751
Liaoning,2055.09.26.01,24175.617422814823
Ningxia,2055.09.26.01,11551.775459645023
Qinghai,2055.09.26.01,8425.261160790198
Shaanxi,2055.09.26.01,16216.80770033475
Shandong,2055.09.26.01,58000.0
Shanghai,2055.09.26.01,15027.3966536671
Shanxi,2055.09.26.01,21847.7054928859
Sichuan,2055.09.26.01,30381.102098910826
Tianjin,2055.09.26.01,7637.739537257988
Tibet,2055.09.26.01,702.5
West_Inner_Mongolia,2055.09.26.01,31465.272090127877
Xinjiang,2055.09.26.01,31777.722122918152
Yunnan,2055.09.26.01,20486.90107511868
Zhejiang,2055.09.26.01,50221.59712929928
Anhui,2055.09.26.02,23514.26849642965
Beijing,2055.09.26.02,10632.2149247671
Chongqing,2055.09.26.02,12375.28811942745
East_Inner_Mongolia,2055.09.26.02,6401.06962439377
Fujian,2055.09.26.02,28355.4550532209
Gansu,2055.09.26.02,13638.8293950632
Guangdong,2055.09.26.02,78636.02251268925
Guangxi,2055.09.26.02,20967.04633226695
Guizhou,2055.09.26.02,12655.48271262335
Hainan,2055.09.26.02,3987.421487764765
Hebei,2055.09.26.02,36157.4908589092
Heilongjiang,2055.09.26.02,5489.809030750295
Henan,2055.09.26.02,30474.2406253333
Hubei,2055.09.26.02,22650.49026204585
Hunan,2055.09.26.02,20911.1900340041
Jiangsu,2055.09.26.02,63994.44750895436
Jiangxi,2055.09.26.02,17689.772187143
Jilin,2055.09.26.02,6487.7685915962
Liaoning,2055.09.26.02,23730.41770092355
Ningxia,2055.09.26.02,11447.44871047285
Qinghai,2055.09.26.02,8392.150905088554
Shaanxi,2055.09.26.02,15538.4999819213
Shandong,2055.09.26.02,58000.0
Shanghai,2055.09.26.02,14525.5217200554
Shanxi,2055.09.26.02,21557.8169258427
Sichuan,2055.09.26.02,29046.912630864048
Tianjin,2055.09.26.02,7544.048657343465
Tibet,2055.09.26.02,685.0
West_Inner_Mongolia,2055.09.26.02,31220.75355592925
Xinjiang,2055.09.26.02,31349.5040608253
Yunnan,2055.09.26.02,20030.293555391552
Zhejiang,2055.09.26.02,48569.589237860346
Anhui,2055.09.26.03,22612.953888484124
Beijing,2055.09.26.03,10340.42168908196
Chongqing,2055.09.26.03,11712.608592763028
East_Inner_Mongolia,2055.09.26.03,6344.617770354607
Fujian,2055.09.26.03,27665.5545358817
Gansu,2055.09.26.03,13466.37102805775
Guangdong,2055.09.26.03,75917.71159626992
Guangxi,2055.09.26.03,20128.063486801424
Guizhou,2055.09.26.03,12243.243151364826
Hainan,2055.09.26.03,3800.0586755707927
Hebei,2055.09.26.03,34910.116137345445
Heilongjiang,2055.09.26.03,5407.462686602285
Henan,2055.09.26.03,29660.1862972432
Hubei,2055.09.26.03,22067.923545273025
Hunan,2055.09.26.03,19531.65649325055
Jiangsu,2055.09.26.03,62655.75117572257
Jiangxi,2055.09.26.03,17223.97498988
Jilin,2055.09.26.03,6394.05052768265
Liaoning,2055.09.26.03,23285.21797903228
Ningxia,2055.09.26.03,11343.121961300674
Qinghai,2055.09.26.03,8359.040649386912
Shaanxi,2055.09.26.03,14860.19226350785
Shandong,2055.09.26.03,58000.0
Shanghai,2055.09.26.03,14023.6467864437
Shanxi,2055.09.26.03,21267.928358799498
Sichuan,2055.09.26.03,27712.723162817278
Tianjin,2055.09.26.03,7450.357777428942
Tibet,2055.09.26.03,667.5
West_Inner_Mongolia,2055.09.26.03,30976.235021730627
Xinjiang,2055.09.26.03,30921.28599873245
Yunnan,2055.09.26.03,19573.686035664425
Zhejiang,2055.09.26.03,46917.58134642142
Anhui,2055.09.26.04,21711.6392805386
Beijing,2055.09.26.04,10048.62845339682
Chongqing,2055.09.26.04,11049.9290660986
East_Inner_Mongolia,2055.09.26.04,6288.1659163154445
Fujian,2055.09.26.04,26975.6540185425
Gansu,2055.09.26.04,13293.9126610523
Guangdong,2055.09.26.04,73199.4006798506
Guangxi,2055.09.26.04,19289.0806413359
Guizhou,2055.09.26.04,11831.0035901063
Hainan,2055.09.26.04,3612.69586337682
Hebei,2055.09.26.04,33662.7414157817
Heilongjiang,2055.09.26.04,5325.116342454276
Henan,2055.09.26.04,28846.1319691531
Hubei,2055.09.26.04,21485.3568285002
Hunan,2055.09.26.04,18152.122952497
Jiangsu,2055.09.26.04,61317.0548424908
Jiangxi,2055.09.26.04,16758.177792617
Jilin,2055.09.26.04,6300.3324637691
Liaoning,2055.09.26.04,22840.018257141
Ningxia,2055.09.26.04,11238.7952121285
Qinghai,2055.09.26.04,8325.93039368527
Shaanxi,2055.09.26.04,14181.8845450944
Shandong,2055.09.26.04,58000.0
Shanghai,2055.09.26.04,13521.771852832
Shanxi,2055.09.26.04,20978.0397917563
Sichuan,2055.09.26.04,26378.5336947705
Tianjin,2055.09.26.04,7356.66689751442
