hydro_project,timeseries,hydro_avg_flow_per_mw,hydro_min_flow_per_mw
Tianjin-Hydro_Pumped,2025.12.16,0.134328,0.067164
Tianjin-Hydro_Pumped,2030.01.28,0.126866,0.063433
Tianjin-Hydro_Pumped,2030.02.14,0.11194,0.05597
Tianjin-Hydro_Pumped,2030.03.24,0.097015,0.048507
Tianjin-Hydro_Pumped,2030.04.15,0.089552,0.044776
Tianjin-Hydro_Pumped,2030.05.06,0.08209,0.041045
Tianjin-Hydro_Pumped,2030.06.19,0.134328,0.067164
Tianjin-Hydro_Pumped,2030.07.01,0.395522,0.197761
Tianjin-Hydro_Pumped,2030.08.23,0.948,0.474
Tianjin-Hydro_Pumped,2030.09.07,0.395522,0.197761
Tianjin-Hydro_Pumped,2030.10.31,0.231343,0.115672
Tianjin-Hydro_Pumped,2030.11.12,0.171642,0.085821
Tianjin-Hydro_Pumped,2030.12.08,0.134328,0.067164
Tianjin-Hydro_Pumped,2035.01.26,0.126866,0.063433
Tianjin-Hydro_Pumped,2035.02.24,0.11194,0.05597
Tianjin-Hydro_Pumped,2035.03.29,0.097015,0.048507
Tianjin-Hydro_Pumped,2035.04.12,0.089552,0.044776
Tianjin-Hydro_Pumped,2035.05.28,0.08209,0.041045
Tianjin-Hydro_Pumped,2035.06.28,0.134328,0.067164
Tianjin-Hydro_Pumped,2035.07.12,0.395522,0.197761
Tianjin-Hydro_Pumped,2035.08.10,0.948,0.474
Tianjin-Hydro_Pumped,2035.09.29,0.395522,0.197761
Tianjin-Hydro_Pumped,2035.10.20,0.231343,0.115672
Tianjin-Hydro_Pumped,2035.11.14,0.171642,0.085821
Tianjin-Hydro_Pumped,2035.12.25,0.134328,0.067164
Tianjin-Hydro_Pumped,2040.01.02,0.126866,0.063433
Tianjin-Hydro_Pumped,2040.02.07,0.11194,0.05597
Tianjin-Hydro_Pumped,2040.03.07,0.097015,0.048507
Tianjin-Hydro_Pumped,2040.04.19,0.089552,0.044776
Tianjin-Hydro_Pumped,2040.05.19,0.08209,0.041045
Tianjin-Hydro_Pumped,2040.06.26,0.134328,0.067164
Tianjin-Hydro_Pumped,2040.07.24,0.395522,0.197761
Tianjin-Hydro_Pumped,2040.08.26,0.948,0.474
Tianjin-Hydro_Pumped,2040.09.10,0.395522,0.197761
Tianjin-Hydro_Pumped,2040.10.13,0.231343,0.115672
Tianjin-Hydro_Pumped,2040.11.11,0.171642,0.085821
Tianjin-Hydro_Pumped,2040.12.19,0.134328,0.067164
Tianjin-Hydro_Pumped,2045.01.23,0.126866,0.063433
Tianjin-Hydro_Pumped,2045.02.05,0.11194,0.05597
Tianjin-Hydro_Pumped,2045.03.19,0.097015,0.048507
Tianjin-Hydro_Pumped,2045.04.22,0.089552,0.044776
Tianjin-Hydro_Pumped,2045.05.29,0.08209,0.041045
Tianjin-Hydro_Pumped,2045.06.25,0.134328,0.067164
Tianjin-Hydro_Pumped,2045.07.07,0.395522,0.197761
Tianjin-Hydro_Pumped,2045.08.14,0.948,0.474
Tianjin-Hydro_Pumped,2045.09.17,0.395522,0.197761
Tianjin-Hydro_Pumped,2045.10.27,0.231343,0.115672
Tianjin-Hydro_Pumped,2045.11.02,0.171642,0.085821
Tianjin-Hydro_Pumped,2045.12.03,0.134328,0.067164
Tianjin-Hydro_Pumped,2050.01.04,0.126866,0.063433
Tianjin-Hydro_Pumped,2050.02.03,0.11194,0.05597
Tianjin-Hydro_Pumped,2050.03.16,0.097015,0.048507
Tianjin-Hydro_Pumped,2050.04.29,0.089552,0.044776
Tianjin-Hydro_Pumped,2050.05.17,0.08209,0.041045
Tianjin-Hydro_Pumped,2050.06.12,0.134328,0.067164
Tianjin-Hydro_Pumped,2050.07.23,0.395522,0.197761
Tianjin-Hydro_Pumped,2050.08.20,0.948,0.474
Tianjin-Hydro_Pumped,2050.09.13,0.395522,0.197761
Tianjin-Hydro_Pumped,2050.10.22,0.231343,0.115672
Tianjin-Hydro_Pumped,2050.11.29,0.171642,0.085821
Tianjin-Hydro_Pumped,2050.12.12,0.134328,0.067164
Tianjin-Hydro_Pumped,2055.01.27,0.126866,0.063433
Tianjin-Hydro_Pumped,2055.02.15,0.11194,0.05597
Tianjin-Hydro_Pumped,2055.03.16,0.097015,0.048507
Tianjin-Hydro_Pumped,2055.04.06,0.089552,0.044776
Tianjin-Hydro_Pumped,2055.05.13,0.08209,0.041045
Tianjin-Hydro_Pumped,2055.06.09,0.134328,0.067164
Tianjin-Hydro_Pumped,2055.07.15,0.395522,0.197761
Tianjin-Hydro_Pumped,2055.08.24,0.948,0.474
Tianjin-Hydro_Pumped,2055.09.26,0.395522,0.197761
Tianjin-Hydro_Pumped,2055.10.07,0.231343,0.115672
Tianjin-Hydro_Pumped,2055.11.16,0.171642,0.085821
Tianjin-Hydro_Pumped,2055.12.24,0.134328,0.067164
Tianjin-Hydro_Pumped,2060.01.08,0.126866,0.063433
Tianjin-Hydro_Pumped,2060.02.09,0.11194,0.05597
Tianjin-Hydro_Pumped,2060.03.06,0.097015,0.048507
Tianjin-Hydro_Pumped,2060.04.18,0.089552,0.044776
Tianjin-Hydro_Pumped,2060.05.12,0.08209,0.041045
Tianjin-Hydro_Pumped,2060.06.14,0.134328,0.067164
Tianjin-Hydro_Pumped,2060.07.24,0.395522,0.197761
Tianjin-Hydro_Pumped,2060.08.25,0.948,0.474
Tianjin-Hydro_Pumped,2060.09.12,0.395522,0.197761
Tianjin-Hydro_Pumped,2060.10.25,0.231343,0.115672
Tianjin-Hydro_Pumped,2060.11.19,0.171642,0.085821
Tianjin-Hydro_Pumped,2060.12.09,0.134328,0.067164
Tibet-Hydro_NonPumped,2025.01.22,0.263371,0.131685
Tibet-Hydro_NonPumped,2025.02.08,0.245889,0.122944
Tibet-Hydro_NonPumped,2025.03.21,0.259863,0.129932
Tibet-Hydro_NonPumped,2025.04.11,0.389013,0.194506
Tibet-Hydro_NonPumped,2025.05.22,0.587175,0.293587
Tibet-Hydro_NonPumped,2025.06.16,0.7093,0.35465
Tibet-Hydro_NonPumped,2025.07.22,0.948,0.474
Tibet-Hydro_NonPumped,2025.08.19,0.941862,0.470931
Tibet-Hydro_NonPumped,2025.09.20,0.948,0.474
Tibet-Hydro_NonPumped,2025.10.26,0.819792,0.409896
Tibet-Hydro_NonPumped,2025.11.19,0.493008,0.246504
Tibet-Hydro_NonPumped,2025.12.16,0.308117,0.154059
Tibet-Hydro_NonPumped,2030.01.28,0.263371,0.131685
Tibet-Hydro_NonPumped,2030.02.14,0.245889,0.122944
Tibet-Hydro_NonPumped,2030.03.24,0.259863,0.129932
Tibet-Hydro_NonPumped,2030.04.15,0.389013,0.194506
Tibet-Hydro_NonPumped,2030.05.06,0.587175,0.293587
Tibet-Hydro_NonPumped,2030.06.19,0.7093,0.35465
Tibet-Hydro_NonPumped,2030.07.01,0.948,0.474
Tibet-Hydro_NonPumped,2030.08.23,0.941862,0.470931
Tibet-Hydro_NonPumped,2030.09.07,0.948,0.474
Tibet-Hydro_NonPumped,2030.10.31,0.819792,0.409896
Tibet-Hydro_NonPumped,2030.11.12,0.493008,0.246504
Tibet-Hydro_NonPumped,2030.12.08,0.308117,0.154059
Tibet-Hydro_NonPumped,2035.01.26,0.263371,0.131685
Tibet-Hydro_NonPumped,2035.02.24,0.245889,0.122944
Tibet-Hydro_NonPumped,2035.03.29,0.259863,0.129932
Tibet-Hydro_NonPumped,2035.04.12,0.389013,0.194506
Tibet-Hydro_NonPumped,2035.05.28,0.587175,0.293587
Tibet-Hydro_NonPumped,2035.06.28,0.7093,0.35465
Tibet-Hydro_NonPumped,2035.07.12,0.948,0.474
Tibet-Hydro_NonPumped,2035.08.10,0.941862,0.470931
Tibet-Hydro_NonPumped,2035.09.29,0.948,0.474
Tibet-Hydro_NonPumped,2035.10.20,0.819792,0.409896
Tibet-Hydro_NonPumped,2035.11.14,0.493008,0.246504
Tibet-Hydro_NonPumped,2035.12.25,0.308117,0.154059
Tibet-Hydro_NonPumped,2040.01.02,0.263371,0.131685
Tibet-Hydro_NonPumped,2040.02.07,0.245889,0.122944
Tibet-Hydro_NonPumped,2040.03.07,0.259863,0.129932
Tibet-Hydro_NonPumped,2040.04.19,0.389013,0.194506
Tibet-Hydro_NonPumped,2040.05.19,0.587175,0.293587
Tibet-Hydro_NonPumped,2040.06.26,0.7093,0.35465
Tibet-Hydro_NonPumped,2040.07.24,0.948,0.474
Tibet-Hydro_NonPumped,2040.08.26,0.941862,0.470931
Tibet-Hydro_NonPumped,2040.09.10,0.948,0.474
Tibet-Hydro_NonPumped,2040.10.13,0.819792,0.409896
Tibet-Hydro_NonPumped,2040.11.11,0.493008,0.246504
Tibet-Hydro_NonPumped,2040.12.19,0.308117,0.154059
Tibet-Hydro_NonPumped,2045.01.23,0.263371,0.131685
Tibet-Hydro_NonPumped,2045.02.05,0.245889,0.122944
Tibet-Hydro_NonPumped,2045.03.19,0.259863,0.129932
Tibet-Hydro_NonPumped,2045.04.22,0.389013,0.194506
Tibet-Hydro_NonPumped,2045.05.29,0.587175,0.293587
Tibet-Hydro_NonPumped,2045.06.25,0.7093,0.35465
Tibet-Hydro_NonPumped,2045.07.07,0.948,0.474
Tibet-Hydro_NonPumped,2045.08.14,0.941862,0.470931
Tibet-Hydro_NonPumped,2045.09.17,0.948,0.474
Tibet-Hydro_NonPumped,2045.10.27,0.819792,0.409896
Tibet-Hydro_NonPumped,2045.11.02,0.493008,0.246504
Tibet-Hydro_NonPumped,2045.12.03,0.308117,0.154059
Tibet-Hydro_NonPumped,2050.01.04,0.263371,0.131685
Tibet-Hydro_NonPumped,2050.02.03,0.245889,0.122944
Tibet-Hydro_NonPumped,2050.03.16,0.259863,0.129932
Tibet-Hydro_NonPumped,2050.04.29,0.389013,0.194506
Tibet-Hydro_NonPumped,2050.05.17,0.587175,0.293587
Tibet-Hydro_NonPumped,2050.06.12,0.7093,0.35465
Tibet-Hydro_NonPumped,2050.07.23,0.948,0.474
Tibet-Hydro_NonPumped,2050.08.20,0.941862,0.470931
Tibet-Hydro_NonPumped,2050.09.13,0.948,0.474
Tibet-Hydro_NonPumped,2050.10.22,0.819792,0.409896
Tibet-Hydro_NonPumped,2050.11.29,0.493008,0.246504
Tibet-Hydro_NonPumped,2050.12.12,0.308117,0.154059
Tibet-Hydro_NonPumped,2055.01.27,0.263371,0.131685
Tibet-Hydro_NonPumped,2055.02.15,0.245889,0.122944
Tibet-Hydro_NonPumped,2055.03.16,0.259863,0.129932
Tibet-Hydro_NonPumped,2055.04.06,0.389013,0.194506
Tibet-Hydro_NonPumped,2055.05.13,0.587175,0.293587
Tibet-Hydro_NonPumped,2055.06.09,0.7093,0.35465
Tibet-Hydro_NonPumped,2055.07.15,0.948,0.474
Tibet-Hydro_NonPumped,2055.08.24,0.941862,0.470931
Tibet-Hydro_NonPumped,2055.09.26,0.948,0.474
Tibet-Hydro_NonPumped,2055.10.07,0.819792,0.409896
Tibet-Hydro_NonPumped,2055.11.16,0.493008,0.246504
Tibet-Hydro_NonPumped,2055.12.24,0.308117,0.154059
Tibet-Hydro_NonPumped,2060.01.08,0.263371,0.131685
Tibet-Hydro_NonPumped,2060.02.09,0.245889,0.122944
Tibet-Hydro_NonPumped,2060.03.06,0.259863,0.129932
Tibet-Hydro_NonPumped,2060.04.18,0.389013,0.194506
Tibet-Hydro_NonPumped,2060.05.12,0.587175,0.293587
Tibet-Hydro_NonPumped,2060.06.14,0.7093,0.35465
Tibet-Hydro_NonPumped,2060.07.24,0.948,0.474
Tibet-Hydro_NonPumped,2060.08.25,0.941862,0.470931
Tibet-Hydro_NonPumped,2060.09.12,0.948,0.474
Tibet-Hydro_NonPumped,2060.10.25,0.819792,0.409896
Tibet-Hydro_NonPumped,2060.11.19,0.493008,0.246504
Tibet-Hydro_NonPumped,2060.12.09,0.308117,0.154059
Tibet-Hydro_Pumped,2025.01.22,0.263371,0.131685
Tibet-Hydro_Pumped,2025.02.08,0.245889,0.122944
Tibet-Hydro_Pumped,2025.03.21,0.259863,0.129932
Tibet-Hydro_Pumped,2025.04.11,0.389013,0.194506
Tibet-Hydro_Pumped,2025.05.22,0.587175,0.293587
Tibet-Hydro_Pumped,2025.06.16,0.7093,0.35465
Tibet-Hydro_Pumped,2025.07.22,0.948,0.474
Tibet-Hydro_Pumped,2025.08.19,0.941862,0.470931
Tibet-Hydro_Pumped,2025.09.20,0.948,0.474
Tibet-Hydro_Pumped,2025.10.26,0.819792,0.409896
Tibet-Hydro_Pumped,2025.11.19,0.493008,0.246504
Tibet-Hydro_Pumped,2025.12.16,0.308117,0.154059
Tibet-Hydro_Pumped,2030.01.28,0.263371,0.131685
Tibet-Hydro_Pumped,2030.02.14,0.245889,0.122944
Tibet-Hydro_Pumped,2030.03.24,0.259863,0.129932
Tibet-Hydro_Pumped,2030.04.15,0.389013,0.194506
Tibet-Hydro_Pumped,2030.05.06,0.587175,0.293587
Tibet-Hydro_Pumped,2030.06.19,0.7093,0.35465
Tibet-Hydro_Pumped,2030.07.01,0.948,0.474
Tibet-Hydro_Pumped,2030.08.23,0.941862,0.470931
Tibet-Hydro_Pumped,2030.09.07,0.948,0.474
Tibet-Hydro_Pumped,2030.10.31,0.819792,0.409896
Tibet-Hydro_Pumped,2030.11.12,0.493008,0.246504
Tibet-Hydro_Pumped,2030.12.08,0.308117,0.154059
Tibet-Hydro_Pumped,2035.01.26,0.263371,0.131685
Tibet-Hydro_Pumped,2035.02.24,0.245889,0.122944
Tibet-Hydro_Pumped,2035.03.29,0.259863,0.129932
Tibet-Hydro_Pumped,2035.04.12,0.389013,0.194506
Tibet-Hydro_Pumped,2035.05.28,0.587175,0.293587
Tibet-Hydro_Pumped,2035.06.28,0.7093,0.35465
Tibet-Hydro_Pumped,2035.07.12,0.948,0.474
Tibet-Hydro_Pumped,2035.08.10,0.941862,0.470931
Tibet-Hydro_Pumped,2035.09.29,0.948,0.474
Tibet-Hydro_Pumped,2035.10.20,0.819792,0.409896
Tibet-Hydro_Pumped,2035.11.14,0.493008,0.246504
Tibet-Hydro_Pumped,2035.12.25,0.308117,0.154059
Tibet-Hydro_Pumped,2040.01.02,0.263371,0.131685
Tibet-Hydro_Pumped,2040.02.07,0.245889,0.122944
Tibet-Hydro_Pumped,2040.03.07,0.259863,0.129932
Tibet-Hydro_Pumped,2040.04.19,0.389013,0.194506
Tibet-Hydro_Pumped,2040.05.19,0.587175,0.293587
Tibet-Hydro_Pumped,2040.06.26,0.7093,0.35465
Tibet-Hydro_Pumped,2040.07.24,0.948,0.474
Tibet-Hydro_Pumped,2040.08.26,0.941862,0.470931
Tibet-Hydro_Pumped,2040.09.10,0.948,0.474
Tibet-Hydro_Pumped,2040.10.13,0.819792,0.409896
Tibet-Hydro_Pumped,2040.11.11,0.493008,0.246504
Tibet-Hydro_Pumped,2040.12.19,0.308117,0.154059
Tibet-Hydro_Pumped,2045.01.23,0.263371,0.131685
Tibet-Hydro_Pumped,2045.02.05,0.245889,0.122944
Tibet-Hydro_Pumped,2045.03.19,0.259863,0.129932
Tibet-Hydro_Pumped,2045.04.22,0.389013,0.194506
Tibet-Hydro_Pumped,2045.05.29,0.587175,0.293587
Tibet-Hydro_Pumped,2045.06.25,0.7093,0.35465
Tibet-Hydro_Pumped,2045.07.07,0.948,0.474
Tibet-Hydro_Pumped,2045.08.14,0.941862,0.470931
Tibet-Hydro_Pumped,2045.09.17,0.948,0.474
Tibet-Hydro_Pumped,2045.10.27,0.819792,0.409896
Tibet-Hydro_Pumped,2045.11.02,0.493008,0.246504
Tibet-Hydro_Pumped,2045.12.03,0.308117,0.154059
Tibet-Hydro_Pumped,2050.01.04,0.263371,0.131685
Tibet-Hydro_Pumped,2050.02.03,0.245889,0.122944
Tibet-Hydro_Pumped,2050.03.16,0.259863,0.129932
Tibet-Hydro_Pumped,2050.04.29,0.389013,0.194506
Tibet-Hydro_Pumped,2050.05.17,0.587175,0.293587
Tibet-Hydro_Pumped,2050.06.12,0.7093,0.35465
Tibet-Hydro_Pumped,2050.07.23,0.948,0.474
Tibet-Hydro_Pumped,2050.08.20,0.941862,0.470931
Tibet-Hydro_Pumped,2050.09.13,0.948,0.474
Tibet-Hydro_Pumped,2050.10.22,0.819792,0.409896
Tibet-Hydro_Pumped,2050.11.29,0.493008,0.246504
Tibet-Hydro_Pumped,2050.12.12,0.308117,0.154059
Tibet-Hydro_Pumped,2055.01.27,0.263371,0.131685
Tibet-Hydro_Pumped,2055.02.15,0.245889,0.122944
Tibet-Hydro_Pumped,2055.03.16,0.259863,0.129932
Tibet-Hydro_Pumped,2055.04.06,0.389013,0.194506
Tibet-Hydro_Pumped,2055.05.13,0.587175,0.293587
Tibet-Hydro_Pumped,2055.06.09,0.7093,0.35465
Tibet-Hydro_Pumped,2055.07.15,0.948,0.474
Tibet-Hydro_Pumped,2055.08.24,0.941862,0.470931
Tibet-Hydro_Pumped,2055.09.26,0.948,0.474
Tibet-Hydro_Pumped,2055.10.07,0.819792,0.409896
Tibet-Hydro_Pumped,2055.11.16,0.493008,0.246504
Tibet-Hydro_Pumped,2055.12.24,0.308117,0.154059
Tibet-Hydro_Pumped,2060.01.08,0.263371,0.131685
Tibet-Hydro_Pumped,2060.02.09,0.245889,0.122944
Tibet-Hydro_Pumped,2060.03.06,0.259863,0.129932
Tibet-Hydro_Pumped,2060.04.18,0.389013,0.194506
Tibet-Hydro_Pumped,2060.05.12,0.587175,0.293587
Tibet-Hydro_Pumped,2060.06.14,0.7093,0.35465
Tibet-Hydro_Pumped,2060.07.24,0.948,0.474
Tibet-Hydro_Pumped,2060.08.25,0.941862,0.470931
Tibet-Hydro_Pumped,2060.09.12,0.948,0.474
Tibet-Hydro_Pumped,2060.10.25,0.819792,0.409896
Tibet-Hydro_Pumped,2060.11.19,0.493008,0.246504
Tibet-Hydro_Pumped,2060.12.09,0.308117,0.154059
West_Inner_Mongolia-Hydro_NonPumped,2025.01.22,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2025.02.08,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2025.03.21,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2025.04.11,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2025.05.22,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2025.06.16,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2025.07.22,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2025.08.19,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2025.09.20,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2025.10.26,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2025.11.19,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2025.12.16,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2030.01.28,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2030.02.14,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2030.03.24,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2030.04.15,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2030.05.06,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2030.06.19,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2030.07.01,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2030.08.23,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2030.09.07,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2030.10.31,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2030.11.12,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2030.12.08,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2035.01.26,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2035.02.24,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2035.03.29,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2035.04.12,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2035.05.28,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2035.06.28,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2035.07.12,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2035.08.10,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2035.09.29,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2035.10.20,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2035.11.14,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2035.12.25,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2040.01.02,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2040.02.07,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2040.03.07,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2040.04.19,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2040.05.19,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2040.06.26,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2040.07.24,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2040.08.26,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2040.09.10,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2040.10.13,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2040.11.11,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2040.12.19,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2045.01.23,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2045.02.05,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2045.03.19,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2045.04.22,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2045.05.29,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2045.06.25,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2045.07.07,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2045.08.14,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2045.09.17,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2045.10.27,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2045.11.02,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2045.12.03,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2050.01.04,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2050.02.03,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2050.03.16,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2050.04.29,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2050.05.17,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2050.06.12,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2050.07.23,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2050.08.20,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2050.09.13,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2050.10.22,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2050.11.29,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2050.12.12,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2055.01.27,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2055.02.15,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2055.03.16,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2055.04.06,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2055.05.13,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2055.06.09,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2055.07.15,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2055.08.24,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2055.09.26,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2055.10.07,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2055.11.16,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2055.12.24,0.308112,0.154056
West_Inner_Mongolia-Hydro_NonPumped,2060.01.08,0.263381,0.131691
West_Inner_Mongolia-Hydro_NonPumped,2060.02.09,0.245893,0.122947
West_Inner_Mongolia-Hydro_NonPumped,2060.03.06,0.259894,0.129947
West_Inner_Mongolia-Hydro_NonPumped,2060.04.18,0.388931,0.194466
West_Inner_Mongolia-Hydro_NonPumped,2060.05.12,0.587213,0.293606
West_Inner_Mongolia-Hydro_NonPumped,2060.06.14,0.709275,0.354637
West_Inner_Mongolia-Hydro_NonPumped,2060.07.24,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2060.08.25,0.941875,0.470938
West_Inner_Mongolia-Hydro_NonPumped,2060.09.12,0.948,0.474
West_Inner_Mongolia-Hydro_NonPumped,2060.10.25,0.819762,0.409881
West_Inner_Mongolia-Hydro_NonPumped,2060.11.19,0.493,0.2465
West_Inner_Mongolia-Hydro_NonPumped,2060.12.09,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2025.01.22,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2025.02.08,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2025.03.21,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2025.04.11,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2025.05.22,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2025.06.16,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2025.07.22,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2025.08.19,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2025.09.20,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2025.10.26,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2025.11.19,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2025.12.16,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2030.01.28,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2030.02.14,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2030.03.24,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2030.04.15,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2030.05.06,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2030.06.19,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2030.07.01,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2030.08.23,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2030.09.07,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2030.10.31,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2030.11.12,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2030.12.08,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2035.01.26,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2035.02.24,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2035.03.29,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2035.04.12,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2035.05.28,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2035.06.28,0.709275,0.354637
